id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len,,
5785281,,http://www.beritacilegon.co.id/kota-cilegon/cilegon-bakal-dibangun-jaringan-gas-rumah-tangga,http://www.beritacilegon.co.id/kota-cilegon/cilegon-bakal-dibangun-jaringan-gas-rumah-tangga,Cilegon Bakal Dibangun Jaringan Gas Rumah Tangga,Cilegon Bakal Dibangun Jaringan Gas Rumah Tangga,0,48,48,2,1620,1622,,
5242253,,http://tangselpos.co.id/2016/01/18/kurangi-kemacetan-dishubkominfo-sebar-lampu-merah-baru/,,"Kurangi Kemacetan, Dishubkominfo Sebar Lampu Merah Baru","Kurangi Kemacetan, Dishubkominfo Sebar Lampu Merah Baru",0,55,55,0,2754,2754,,
5227132,,http://www.bantenpos.co/arsip/2016/01/waduh-tiga-instansi-di-cilegon-bakal-dibubarkan/#utm_source=rss&utm_medium=rss&utm_campaign=waduh-tiga-instansi-di-cilegon-bakal-dibubarkan,http://www.bantenpos.co/arsip/2016/01/waduh-tiga-instansi-di-cilegon-bakal-dibubarkan/,"Waduh, Tiga Instansi di Cilegon Bakal Dibubarkan?","Waduh, Tiga Instansi di Cilegon Bakal Dibubarkan?",0,49,49,17,1282,1267,,
5206516,,http://gresik.co/umkm/bantuan-menkop-untuk-pelaku-ukm-jelang-mea,http://gresik.co/umkm/bantuan-menkop-untuk-pelaku-ukm-jelang-mea,Bantuan Menkop Untuk Pelaku UKM Jelang MEA,Bantuan Menkop Untuk Pelaku UKM Jelang MEA » Berita Gresik dan Jawa Timur,31,42,73,49,1724,1677,,
4520647,,http://www.inigresik.com/2015/11/ramahnya-industri-kopiah-syafaat-di-gresik.html,http://www.inigresik.com/2015/11/ramahnya-industri-kopiah-syafaat-di-gresik.html,"Ramahnya Industri Kopiah""Syafaat"" di Gresik","Ramahnya Industri Kopiah ""Syafaat"" di Gresik",1,43,44,254,1972,1722,,
5244310,,http://beritagresik.com/ekonomi/18/01/2016/rupiah-melemah-penjualan-mobil-di-gresik-menurun.html,http://beritagresik.com/ekonomi/18/01/2016/rupiah-melemah-penjualan-mobil-di-gresik-sepi.html,"Rupiah Melemah, Penjualan Mobil di Gresik Menurun","Rupiah Melemah, Penjualan Mobil di Gresik Sepi",6,49,46,74,404,330,,
4546771,,http://www.kabargresik.com/panwaskab-dilurug-tim-berkah/,http://www.kabargresik.com/panwaskab-dilurug-tim-berkah/,Panwaskab Dilurug Tim Berkah,Panwaskab Dilurug Tim Berkah,0,28,28,1,2226,2227,,
4548223,,http://www.jeparahariini.com/peristiwa/sehari-terjadi-dua-kali-kebakaran-di-jepara/,http://www.jeparahariini.com/peristiwa/sehari-terjadi-dua-kali-kebakaran-di-jepara/,Sehari Terjadi Dua Kali Kebakaran di Jepara,Sehari Terjadi Dua Kali Kebakaran di Jepara,0,43,43,68,1414,1401,,
4544453,,http://www.radarbanyumas.co.id/tebing-longsor-hantam-rumah-warga/,http://radarbanyumas.co.id/tebing-longsor-hantam-rumah-warga/,Tebing Longsor Hantam Rumah Warga,Tebing Longsor Hantam Rumah Warga,0,33,33,31,1941,1910,,
5183866,,http://cilacapkab.go.id/v2//?pilih=news&mod=yes&aksi=lihat&id=5129,,"KETUA TP PKK KABUPATEN, LANTIK NY. YUYU KARTINI TEGUH PRASTOWO, SEBAGAI KETUA TP PKK KECAMATAN ADIPA","KETUA TP PKK KABUPATEN, LANTIK NY. YUYU KARTINI TEGUH PRASTOWO, SEBAGAI KETUA TP PKK KECAMATAN ADIPA",0,100,100,104,1662,1558,,
5184470,,http://yesfmcilacap.com/pertamina_latih_ibuibu_menjahit_dan_bordir_berita4478.html,,Pertamina Latih Ibu-ibu Menjahit dan Bordir,104.2 FM YES RADIO | KEBANGGAAN CILACAP,40,43,39,117,1354,1239,,
4538483,,http://bandungzone.com/kadis-bina-marga-kbb-diduga-lakukan-korupsi-jalan-198-juta,http://bandungzone.com/kadis-bina-marga-kbb-diduga-lakukan-korupsi-jalan-198-juta,Kadis Bina Marga KBB Diduga Lakukan Korupsi Jalan 198 Juta,Kadis Bina Marga KBB Diduga Lakukan Korupsi Jalan 198 Juta,0,58,58,3,2679,2682,,
4544461,,http://megapolitan.harianterbit.com/megapol/2015/11/17/47765/28/18/Cuaca-Cerah-Sejumlah-Pemukiman-di-DKI-Masih-Tergenang,http://megapolitan.harianterbit.com//megapol/2015/11/17/47765/28/18/Cuaca-Cerah-Sejumlah-Pemukiman-di-DKI-Masih-Tergenang,"Cuaca Cerah, Sejumlah Pemukiman di DKI Masih Tergenang","Cuaca Cerah, Sejumlah Pemukiman di DKI Masih Tergenang",0,54,54,63,1676,1725,,
4544186,,http://nasional.harianterbit.com/nasional/2015/11/17/47762/43/25/PN-Jaksel-Gelar-Sidang-Perdana-PK-Abu-Bakar-Baasyir,http://nasional.harianterbit.com//nasional/2015/11/17/47762/43/25/PN-Jaksel-Gelar-Sidang-Perdana-PK-Abu-Bakar-Baasyir,PN Jaksel Gelar Sidang Perdana PK Abu Bakar Baasyir,PN Jaksel Gelar Sidang Perdana PK Abu Bakar Baasyir,0,51,51,110,2861,2969,,
4548784,,http://www.harianterbit.com/hanterdunia/read/2015/11/17/47816/0/19/Obama-Sawer-Negara-Asia-Tenggara-250-Juta-Dolar-AS-RI-Dapat-20-Juta-Dolar-AS,http://www.harianterbit.com/hanterdunia/read/2015/11/17/47816/0/19/Obama-Sawer-Negara-Asia-Tenggara-250-Juta-Dolar-AS-RI-Dapat-20-Juta-Dolar-AS,"Obama `Sawer` Negara Asia Tenggara 250 Juta Dolar AS, RI Dapat 20 Juta Dolar AS","Obama `Sawer` Negara Asia Tenggara 250 Juta Dolar AS, RI Dapat 20 Juta Dolar AS",0,79,79,7,2589,2584,,
4544464,,http://www.harianterbit.com/hanterekonomi/read/2015/11/17/47766/32/21/Commuter-Line-Telat-Datang-Penumpang-Menumpuk-di-Stasiun-Bekasi,http://www.harianterbit.com/hanterekonomi/read/2015/11/17/47766/32/21/Commuter-Line-Telat-Datang-Penumpang-Menumpuk-di-Stasiun-Bekasi,"Commuter Line Telat Datang, Penumpang Menumpuk di Stasiun Bekasi","Commuter Line Telat Datang, Penumpang Menumpuk di Stasiun Bekasi",0,64,64,73,1630,1689,,
4543426,,http://www.harianterbit.com/hantersoccer/read/2015/11/17/47754/83/23/Jelang-El-Clasico-Messi-Kembali-Berlatih,http://www.harianterbit.com/hantersoccer/read/2015/11/17/47754/83/23/Jelang-El-Clasico-Messi-Kembali-Berlatih,"Jelang El Clasico, Messi Kembali Berlatih","Jelang El Clasico, Messi Kembali Berlatih",0,41,41,9,1212,1207,,
4276497,,http://entertainment.harianterbit.com/entertainment/2015/10/13/44230/41/24/Malam-1-Suro-Mbah-Mijan-Siapkan-Ritual-Minta-Hujan,http://entertainment.harianterbit.com/entertainment/2015/10/13/44230/41/24/Malam-1-Suro-Mbah-Mijan-Siapkan-Ritual-Minta-Hujan,"Malam 1 Suro, Mbah Mijan Siapkan Ritual Minta Hujan","Malam 1 Suro, Mbah Mijan Siapkan Ritual Minta Hujan",0,51,51,1335,1447,112,,
4549408,,http://www.harianterbit.com/hantersport/read/2015/11/17/47819/0/43/Ronaldo-Bereaksi-Merespon-Pemberitaan-yang-Menyudutkan-Islam,http://www.harianterbit.com/hantersport/read/2015/11/17/47819/0/43/Ronaldo-Bereaksi-Merespon-Pemberitaan-yang-Menyudutkan-Islam,Ronaldo Bereaksi Merespon Pemberitaan yang Menyudutkan Islam,Ronaldo Bereaksi Merespon Pemberitaan yang Menyudutkan Islam,0,60,60,570,987,417,,
4544465,,http://www.harianterbit.com/hanterdaerah/read/2015/11/17/47763/81/20/Empat-Kelurahan-di-Kota-Madiun-Rawan-Bencana-Banjir,http://www.harianterbit.com/hanterdaerah/read/2015/11/17/47763/81/20/Empat-Kelurahan-di-Kota-Madiun-Rawan-Bencana-Banjir,Empat Kelurahan di Kota Madiun Rawan Bencana Banjir,Empat Kelurahan di Kota Madiun Rawan Bencana Banjir,0,51,51,60,2143,2189,,
4521339,,http://www.harianterbit.com/hanterpolitik/read/2015/11/14/47481/84/41/Ketum-PAN-Minta-Kader-Jangan-Bertengkar-Saat-Muswil,http://www.harianterbit.com/hanterpolitik/read/2015/11/14/47481/84/41/Ketum-PAN-Minta-Kader-Jangan-Bertengkar-Saat-Muswil,Ketum PAN Minta Kader Jangan Bertengkar Saat Muswil,Ketum PAN Minta Kader Jangan Bertengkar Saat Muswil,0,51,51,6,1734,1728,,
4542218,,http://www.harianterbit.com/hanteriptek/read/2015/11/17/47736/33/22/Uji-Kompetensi-Guru-Harus-Tingkatkan-Kualitas-Para-Pengajar,http://www.harianterbit.com/hanteriptek/read/2015/11/17/47736/33/22/Uji-Kompetensi-Guru-Harus-Tingkatkan-Kualitas-Para-Pengajar,Uji Kompetensi Guru Harus Tingkatkan Kualitas Para Pengajar,Uji Kompetensi Guru Harus Tingkatkan Kualitas Para Pengajar,0,59,59,6,2420,2414,,
4538484,,http://lifestyle.harianterbit.com/lifestyle/2015/11/16/47677/0/38/Tunggu-Telepon-Diskon-Belanja-Sambil-Bercinta-Penis-Nyaris-Patah,http://lifestyle.harianterbit.com/lifestyle/2015/11/16/47677/0/38/Tunggu-Telepon-Diskon-Belanja-Sambil-Bercinta-Penis-Nyaris-Patah,"Tunggu Telepon Diskon Belanja Sambil Bercinta, Penis Nyaris Patah","Tunggu Telepon Diskon Belanja Sambil Bercinta, Penis Nyaris Patah",0,65,65,8,800,796,,
5231569,,http://www.goriau.com/berita/indragiri-hulu/selain-danau-raja-objek-wisata-yang-dikenal-sakral-di-inhu-ini-juga-tidak-terawat.html,https://www.goriau.com/berita/indragiri-hulu/selain-danau-raja-objek-wisata-yang-dikenal-sakral-di-inhu-ini-juga-tidak-terawat.html,"Selain Danau Raja, Objek Wisata yang Dikenal Sakral di Inhu Ini Juga Tidak Terawat",GoRiau,78,82,6,99,1913,1816,,
4548788,,http://Beritariau.com/berita-3463-korupsi-water-boom-di-rohil-jaksa-tunggu-hasil-audit-inspektorat.html,http://Beritariau.com/berita-3463-korupsi-water-boom-di-rohil-jaksa-tunggu-hasil-audit-inspektorat.html,"Korupsi water boom di Rohil, Jaksa tunggu hasil audit Inspektorat","Korupsi water boom di Rohil, Jaksa tunggu hasil audit Inspektorat",0,65,65,33,1995,1964,,
5231572,,http://www.kedirijaya.com/2739/,http://www.kedirijaya.com/,"Terima Tender, Anggota KDGI AG-RAYA Tasyakuran",kedirijaya.com,40,46,14,1870,2225,523,,
5185771,,http://beritabrantas.com/berita/berita-karawang/camat-telagasari-diduga-pungli-ktp/,http://beritabrantas.com/berita/berita-karawang/camat-telagasari-diduga-pungli-ktp/,Camat Telagasari Diduga Pungli KTP,Camat Telagasari Diduga Pungli KTP | berita online terbaru hari ini,33,34,67,25,2277,2254,,
4522613,,http://kabarseputarmuria.com/?p=6371,http://kabarseputarmuria.com/?p=6371,Nelayan Kecil Demak Harapkan Bantuan Perahu dan Mesin,Nelayan Kecil Demak Harapkan Bantuan Perahu dan Mesin,0,53,53,559,2943,2390,,
5220562,,http://www.antarajatim.com/lihat/berita/171148/rektor-unair-pendaftaran-snmptn-dimulai-18-januari,,Rektor Unair: Pendaftaran SNMPTN Dimulai 18 Januari,Rektor Unair: Pendaftaran SNMPTN Dimulai 18 Januari,0,51,51,455,2980,3404,,
5231573,,http://www.antarajatim.com/lihat/berita/171164/arema-gagal-lolos-babak-final-piala-sudirman,,Arema Gagal Lolos Babak Final Piala Sudirman,Arema Gagal Lolos Babak Final Piala Sudirman,0,44,44,301,3906,4113,,
4528642,,http://www.jemberpost.com/politik-dan-pemerintahan/paw-tujuh-penyelenggara-kpu-jamin-kualitas-pilkada/,http://www.jemberpost.com/politik-dan-pemerintahan/paw-tujuh-penyelenggara-kpu-jamin-kualitas-pilkada/,"PAW Tujuh Penyelenggara, KPU Jamin Kualitas Pilkada.","PAW Tujuh Penyelenggara, KPU Jamin Kualitas Pilkada.",0,52,52,50,1653,1603,,
4520566,,http://www.deliknews.com/2015/11/13/film-heart-beat-sarat-pesan-positif/,https://www.deliknews.com/2015/11/13/film-heart-beat-sarat-pesan-positif/,Film Heart Beat Sarat Pesan Positif,Film Heart Beat Sarat Pesan Positif,0,35,35,21,1255,1234,,
4531892,,http://www.deliknews.com/2015/11/15/traveloka-stop-promosi-ke-paris/,https://www.deliknews.com/2015/11/15/traveloka-stop-promosi-ke-paris/,Traveloka Stop Promosi Ke Paris,Traveloka Stop Promosi Ke Paris,0,31,31,6,1928,1922,,
5181455,,http://www.radiosuarakudus.com/2016/01/24-sekolah-dan-madrasah-siap-ikuti-unbk.html,http://www.radiosuarakudus.com/2016/01/24-sekolah-dan-madrasah-siap-ikuti-unbk.html,24 Sekolah dan Madrasah Siap Ikuti UNBK,24 Sekolah dan Madrasah Siap Ikuti UNBK,0,39,39,0,1607,1607,,
5231575,,http://www.saibumi.com/artikel-71819-besok-ipb-goes-to-school-sambangi-2-sman-di-bandar-lampung.html,http://www.saibumi.com/artikel-71819-besok-ipb-goes-to-school-sambangi-2-sman-di-bandar-lampung.html,"Besok, IPB Goes to School Sambangi 2 SMAN di Bandar Lampung","Besok, IPB Goes to School Sambangi 2 SMAN di Bandar Lampung",0,59,59,146,1100,956,,
4544323,,http://metro.sindonews.com/read/1062181/170/bersiap-hadapi-banjir-dki-bentuk-30-kampung-siaga-bencana-1447736754,http://metro.sindonews.com/read/1062181/170/bersiap-hadapi-banjir-dki-bentuk-30-kampung-siaga-bencana-1447736754,"Bersiap Hadapi Banjir, DKI Bentuk 30 Kampung Siaga Bencana","Bersiap Hadapi Banjir, DKI Bentuk 30 Kampung Siaga Bencana",0,58,58,410,2160,1951,,
4544188,,http://ekbis.sindonews.com/read/1062174/178/hanya-dua-bank-nasional-yang-tembus-level-gcg-asean-1447735282,http://ekbis.sindonews.com/read/1062174/178/hanya-dua-bank-nasional-yang-tembus-level-gcg-asean-1447735282,Hanya Dua Bank Nasional yang Tembus Level GCG ASEAN,Hanya Dua Bank Nasional yang Tembus Level GCG ASEAN,0,51,51,104,1888,1992,,
4544190,,http://sports.sindonews.com/read/1062175/51/laila-ali-ronda-rousey-tak-pantas-sandang-gelar-juara-dunia-1447735533,http://sports.sindonews.com/read/1062175/51/laila-ali-ronda-rousey-tak-pantas-sandang-gelar-juara-dunia-1447735533,Laila Ali: Ronda Rousey Tak Pantas Sandang Gelar Juara Dunia,Laila Ali: Ronda Rousey Tak Pantas Sandang Gelar Juara Dunia,0,60,60,102,2091,2193,,
5232709,,http://soccer.sindonews.com/read/1077851/54/stoke-city-paksa-arsenal-berbagi-poin-1453055707,http://soccer.sindonews.com/read/1077851/54/stoke-city-paksa-arsenal-berbagi-poin-1453055707,Stoke City Paksa Arsenal Berbagi Poin,Stoke City Paksa Arsenal Berbagi Poin,0,37,37,15,2237,2228,,
4544191,,http://lifestyle.sindonews.com/read/1062177/157/metallica-tolak-dikaitkan-dengan-perang-timur-tengah-1447735681,http://lifestyle.sindonews.com/read/1062177/157/metallica-tolak-dikaitkan-dengan-perang-timur-tengah-1447735681,Metallica Tolak Dikaitkan dengan Perang Timur Tengah,Metallica Tolak Dikaitkan dengan Perang Timur Tengah,0,52,52,94,1812,1906,,
5228977,,http://autotekno.sindonews.com/read/1077793/120/infiniti-qx60-tampil-dengan-wajah-baru-1453031156,http://autotekno.sindonews.com/read/1077793/120/infiniti-qx60-tampil-dengan-wajah-baru-1453031156,Infiniti QX60 Tampil dengan Wajah Baru,Infiniti QX60 Tampil dengan Wajah Baru,0,38,38,13,1291,1282,,
4544192,,http://teropongsenayan.com/21413-ketua-dprd-dki-pastikan-pembahasan-apbd-2016-berjalan-lancar,http://www.teropongsenayan.com/21413-ketua-dprd-dki-pastikan-pembahasan-apbd-2016-berjalan-lancar,Ketua DPRD DKI Pastikan Pembahasan APBD 2016 Berjalan Lancar,Ketua DPRD DKI Pastikan Pembahasan APBD 2016 Berjalan Lancar,0,60,60,0,1414,1414,,
4540114,,http://www.newshanter.com/?p=11710,http://www.newshanter.com/?p=11710,Jangan Percaya Berita Isu HBA Bakal Bebas,Jangan Percaya Berita Isu HBA Bakal Bebas,0,41,41,1,2574,2575,,
4626381,,http://bulletinmetropolis.com/home/?p=28119,http://bulletinmetropolis.com/home/?p=28119,Wali Kota Bangga Palembang Raih Adipura,Bulletin Metropolis » Wali Kota Bangga Palembang Raih Adipura,22,39,61,112,1045,935,,
5231581,,http://www.rmolsumsel.com/read/2016/01/17/43807/1/Aswari-Menunggu-Sinyal-Alex-Noerdin,http://www.rmolsumsel.com/read/2016/01/17/43807/Aswari-Menunggu-Sinyal-Alex-Noerdin-,Aswari Menunggu Sinyal Alex Noerdin,rmolsumsel.com,31,35,14,113,1277,1187,,
5231584,,http://ayobandung.com/read/20160117/67/6536/mu-menang-dikandang-liverpool-1-0,http://ayobandung.com/read/20160117/67/6536/mu-menang-dikandang-liverpool-1-0,MU Menang Dikandang Liverpool 1-0,MU Menang Dikandang Liverpool 1-0,0,33,33,121,979,858,,
4539967,,http://beritabali.com/read/2015/11/16/201511160004/Polda-Bali-Perketat-Pengamanan-Konsulat-Asing-dan-Obyek-Vital.html,http://beritabali.com/read/2015/11/16/201511160004/Polda-Bali-Perketat-Pengamanan-Konsulat-Asing-dan-Obyek-Vital.html,Polda Bali Perketat Pengamanan Konsulat Asing dan Obyek Vital,Polda Bali Perketat Pengamanan Konsulat Asing dan Obyek Vital,0,61,61,75,1732,1696,,
4518635,,http://arcom.co.id/2015/11/adira-finance-25-tahun-melayani-masyarakat-indonesia/,http://arcom.co.id/2015/11/adira-finance-25-tahun-melayani-masyarakat-indonesia/,Adira Finance 25 Tahun Melayani Masyarakat Indonesia,Adira Finance 25 Tahun Melayani Masyarakat Indonesia,0,52,52,2,2824,2826,,
4534486,,http://bandungjuara.com/berita/sman-11-bandung-sebagai-pionir-sekolah-digital.html,http://bandungjuara.com/berita/sman-11-bandung-sebagai-pionir-sekolah-digital.html,SMAN 11 BANDUNG SEBAGAI PIONIR SEKOLAH DIGITAL,SMAN 11 BANDUNG SEBAGAI PIONIR SEKOLAH DIGITAL,0,46,46,499,1459,962,,
5231236,,http://www.harianjogja.com/baca/2016/01/17/celebrity-fitness-hadir-di-lippo-plaza-681736,http://www.harianjogja.com/baca/2016/01/17/celebrity-fitness-hadir-di-lippo-plaza-681736,Celebrity Fitness Hadir diLippo Plaza,Celebrity Fitness Hadir di Lippo Plaza -Jogjapolitan » Harian Jogja,30,37,67,156,2285,2129,,
4523497,,http://www.starjogja.com/2015/11/14/telkomsel-manjakan-pengguna-dengan-4g-lte/,http://www.starjogja.com/2015/11/14/telkomsel-manjakan-pengguna-dengan-4g-lte/,Telkomsel Manjakan Pengguna dengan 4G LTE,Telkomsel Manjakan Pengguna dengan 4G LTE -News -News » Star Jogja FM,28,41,69,1,1435,1436,,
4316478,,http://jogja.antaranews.com/berita/335273/nelayan-kulon-progo-harapkan-bantuan-alat-derek,,Nelayan Kulon Progo harapkan bantuan alat derek,Nelayan Kulon Progo harapkan bantuan alat derek,0,47,47,216,2057,2207,,
5243891,,http://halomalang.com/events/malang-bersama-care-and-share-with-sipupa,,Malang Bersama Care and Share with Sipupa,Malang Bersama Care and Share with Sipupa,0,41,41,414,621,207,,
5231246,,http://www.terasjatim.com/penyiar-sholawat-wahidiyah-gelar-acara-nishfu-sanah-ke-46/,http://www.terasjatim.com/penyiar-sholawat-wahidiyah-gelar-acara-nishfu-sanah-ke-46/,Penyiar Sholawat Wahidiyah Gelar Acara Nishfu Sanah ke-46,Penyiar Sholawat Wahidiyah Gelar Acara Nishfu Sanah ke-46,0,57,57,380,1783,1403,,
4540158,,http://mediamalang.com/tips-atasi-sariawan-dengan-ramuan-herbal/,http://mediamalang.com/tips-atasi-sariawan-dengan-ramuan-herbal/,Tips Atasi Sariawan dengan Ramuan Herbal,Tips Atasi Sariawan dengan Ramuan Herbal,0,40,40,118,6237,6129,,
4630787,,http://malangkotanews.com/berita-mahasiswa-komunikasi-se-indonesia-menuntut-putus-kontrak-dengan-freeport-.html,,Mahasiswa komunikasi Se Indonesia Menuntut Putus Kontrak Dengan Freeport,Mahasiswa komunikasi Se Indonesia Menuntut Putus Kontrak Dengan Freeport,0,72,72,0,1619,1619,,
5227133,,http://gobekasi.pojoksatu.id/2016/01/17/foto-foto-hadapi-mea-pelaku-industri-kecil-tingkatkan-standar-mutu/,http://gobekasi.pojoksatu.id/2016/01/17/foto-foto-hadapi-mea-pelaku-industri-kecil-tingkatkan-standar-mutu/,"FOTO-FOTO: Hadapi MEA, Pelaku Industri Kecil Tingkatkan Standar Mutu","FOTO-FOTO: Hadapi MEA, Pelaku Industri Kecil Tingkatkan Standar Mutu",0,68,68,136,347,211,,
4539055,,http://www.bekasimedia.com/innalillahi-mengabdi-di-daerah-terpencil-calon-guru-ini-meninggal-dunia-saat-pergi-mengajar/,http://www.bekasimedia.com/innalillahi-mengabdi-di-daerah-terpencil-calon-guru-ini-meninggal-dunia-saat-pergi-mengajar/,"Innalillahi.. Mengabdi di Daerah Terpencil, Calon Guru Ini Meninggal Dunia Saat Pergi Mengajar","Innalillahi.. Mengabdi di Daerah Terpencil, Calon Guru Ini Meninggal Dunia Saat Pergi Mengajar",0,94,94,15,1852,1837,,
5387503,,http://celotehanakbekasi.com/2275-2/,http://celotehanakbekasi.com/2275-2/,Wujudkan Lingkungan Bersih Samsat Kota Bekasi Lakukan Kerja Bakti,Wujudkan Lingkungan Bersih Samsat Kota Bekasi Lakukan Kerja Bakti – Celoteh Anak Bekasi,22,65,87,69,1918,1855,,
4307530,,http://mediarajawalinewsonline.com/tangkap-gerombolan-di-dprd-kota-bekasi/,http://mediarajawalinewsonline.com/tangkap-gerombolan-di-dprd-kota-bekasi/,Tangkap gerombolan di DPRD Kota Bekasi,Tangkap gerombolan di DPRD Kota Bekasi,0,38,38,2,1930,1932,,
5227134,,http://infobekasi.co.id/2016/01/17/9653/,https://infobekasi.co.id/2016/01/17/9653/,"Jalan Tengah Malam, Pelajar SMK Ini Jadi Korban Penusukan","Jalan Tengah Malam, Pelajar SMK Ini Jadi Korban Penusukan",0,57,57,1,2227,2228,,
5227135,,http://www.bekasiurbancity.com/humas-polri-begini-tindakan-seharusnya-jika-ada-serangan-teror-di-tengah-kota/,http://www.bekasiurbancity.com/humas-polri-begini-tindakan-seharusnya-jika-ada-serangan-teror-di-tengah-kota/,Humas Polri : Begini Tindakan Seharusnya Jika Ada Serangan Teror Di Tengah Kota,Humas Polri : Begini Tindakan Seharusnya Jika Ada Serangan Teror Di Tengah Kota,0,79,79,696,2438,1742,,
5227138,,http://www.jabarpublisher.com/index.php/2016/01/17/jenazah-sugito-korban-bom-sarinah-disambut-warga-purwasari/,http://www.jabarpublisher.com/index.php/2016/01/17/jenazah-sugito-korban-bom-sarinah-disambut-warga-purwasari/,Jenazah Sugito Korban Bom Sarinah Disambut Warga Purwasari,Jenazah Sugito Korban Bom Sarinah Disambut Warga Purwasari,0,58,58,13,1438,1429,,
5743649,,http://www.jabarpublisher.com/index.php/2016/02/29/ridwan-kamil-putuskan-tidak-ke-jakarta/?utm_source=rss&utm_medium=rss,http://www.jabarpublisher.com/index.php/2016/02/29/ridwan-kamil-putuskan-tidak-ke-jakarta/,Ridwan Kamil Putuskan Tidak“Ke Jakarta”,"Ridwan Kamil Putuskan Tidak ""Ke Jakarta""",3,39,40,71,1452,1383,,
4639259,,http://www.jabarpublisher.com/index.php/2015/11/29/kenalan-di-fb-gadis-cantik-keblinger-ama-prajurit-gadungan-hingga-kirimi-foto-bugil/,http://www.jabarpublisher.com/index.php/2015/11/29/kenalan-di-fb-gadis-cantik-keblinger-ama-prajurit-gadungan-hingga-kirimi-foto-bugil/,"Kenalan di FB, Gadis Cantik Keblinger ama Prajurit Gadungan Hingga Kirimi Foto Bugil","Kenalan di FB, Gadis Cantik Keblinger ama Prajurit Gadungan Hingga Kirimi Foto Bugil",0,84,84,12,2104,2094,,
5246781,,http://www.jabarpublisher.com/index.php/2016/01/18/10961/,http://www.jabarpublisher.com/index.php/2016/01/18/10961/,"Putra Menteri Susi Meninggal, Gubernur Jabar Berbelasungkawa","Putra Menteri Susi Meninggal, Gubernur Jabar Berbelasungkawa",0,60,60,433,1958,1529,,
5351172,,http://www.lenteraindonesia.co.id/ketua-koperasi-guru-sejahtera-tambun-kangkangi-perjajian-guru-demo/,http://www.lenteraindonesia.co.id/ketua-koperasi-guru-sejahtera-tambun-kangkangi-perjajian-guru-demo/,Ketua Koperasi Guru Sejahtera Tambun Kangkangi Perjanjian Guru Demo,Ketua Koperasi Guru Sejahtera Tambun Kangkangi Perjanjian Guru Akan Demo – Berita Online Lentera Indonesia,39,67,106,12,1726,1715,,
